restaurant_id,ingredient_id,ingredient_name,date,total_cost,rolling_avg,alert_type
1,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.54,56.2,Price Drop >10%
1,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,21.88,51.16,Price Drop >10%
1,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,43,50.93,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.75,52.38,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.1,50.02,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,29.86,55.64,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.51,52.46,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.18,54.54,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,35.36,55.38,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,49.55,58.91,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,19.39,53.86,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,19.26,53.4,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,21.35,48.49,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.61,43.76,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.5,46.54,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.6,45.77,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,21.59,47.69,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.63,47.22,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.89,49.45,Price Drop >10%
2,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38,49.89,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,41.59,52.58,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,40.35,51.22,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.06,54.33,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.65,52.21,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,49.49,56.17,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,53.82,63.47,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.23,60.3,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.2,60.05,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,21.8,56.59,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,25.68,51.91,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,34.4,58.29,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,48.81,56.9,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.6,57.59,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.17,53.12,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.85,52.79,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.14,49.64,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,35.2,47.47,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,26.14,56.14,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,49.14,58.76,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,49.02,57.44,Price Drop >10%
3,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,37.23,54.81,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.77,50.93,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.21,53.64,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.09,56.98,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.28,52.49,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,18.22,51.36,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,19.55,47.26,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,41.92,48.4,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,26.1,43.57,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.92,43.29,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.17,43.38,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.06,61.17,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.93,69.38,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,50.54,65.53,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.28,63.9,Price Drop >10%
4,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,41.89,58.06,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.96,40.97,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.4,44.96,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.34,43.33,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.26,47.58,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.05,48.28,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.21,50.5,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.05,59.36,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.64,62.92,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.62,59.99,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.06,57.62,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,25.05,57.72,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,35.18,54.44,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,19.26,51.81,Price Drop >10%
5,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.13,51.86,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.86,69.35,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.35,64.85,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,48,61.7,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.94,58.47,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.4,54.12,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,37,50.69,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.97,52.4,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.71,54.46,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.73,50.63,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,25.56,46.64,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.55,59.29,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.4,57.77,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.78,53.38,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.1,52.67,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,19.24,48.1,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,17.88,46.03,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.43,45.72,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,34.44,45.55,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,44.64,53.58,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,50.61,56.86,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,18.03,50.67,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,26.43,48.78,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,37.45,52.98,Price Drop >10%
6,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,21.7,44.71,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,37.29,49.03,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.18,45.48,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.86,45.91,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.15,51.84,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.99,48.95,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,43.42,49.56,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.72,55.14,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,16.86,48.64,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.12,66.93,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.72,63.52,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.38,59.28,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,47.59,58.31,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,17.56,55.53,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.21,47.93,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.85,43.17,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.9,47.32,Price Drop >10%
7,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.16,47.55,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.03,45.15,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.85,43.44,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,25.64,41.66,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.33,37.26,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.75,35.16,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.88,35.1,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,21.85,55.22,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.36,54.65,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.54,55.88,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.15,53.69,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,43.25,55.27,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.52,52.41,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.25,45.09,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.79,53.35,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.62,53.68,Price Drop >10%
8,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,25.33,53.36,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.78,43.56,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.08,49.45,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.18,51,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.7,50.95,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.17,50.25,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.08,51.48,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,26.8,45.7,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,29.32,41.7,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.61,48.36,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.46,56.19,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,17.16,55.28,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,44.48,54.49,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.32,51.66,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.72,47.13,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,35.48,46.41,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.94,43.45,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,17.03,39.2,Price Drop >10%
9,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.99,47.83,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.22,42.84,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,17.94,48.14,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.96,53.76,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,17.64,51.55,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.31,48.74,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.72,47.31,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.53,41.57,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,26.03,41.27,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.34,43.65,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.57,53.77,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,26.84,58.05,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.94,56.51,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,49.94,59.27,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,41.16,55.48,Price Drop >10%
10,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20,50.05,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,54.51,63.53,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.06,57.49,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.63,61.49,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,37.18,59.06,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,47.9,58.08,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.94,59.77,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,47.51,57.53,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.96,62.76,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,34.67,60.83,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.48,57.24,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.23,53.59,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,19.77,50.87,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.02,48.92,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,27.87,41.17,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.94,44.67,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,35.18,42.6,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,33.97,41.75,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,25.28,39.76,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,35.33,46.19,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.13,43.02,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,20.98,40.26,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.97,42.45,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.61,41.91,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.39,40.63,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,29.55,40.05,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.04,40.04,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,44.17,50.24,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,32.66,53.46,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.69,55.07,Price Drop >10%
11,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,41.56,58.61,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.55,46.79,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,39.6,47.95,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,29.56,45.66,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.38,44.49,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,18.25,52.8,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.43,54.44,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.5,53.03,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.69,54.66,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.24,56.65,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,21.09,53.09,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.79,53.12,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.79,54.53,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,36.11,50.98,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.39,48.91,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.82,41.2,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,38.26,55.02,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,46.07,56.48,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.49,52.95,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,43.18,53.91,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.33,53.62,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,24.02,55.7,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.61,57.37,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,47.83,58.23,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,40.77,58.12,Price Drop >10%
12,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,26.7,57.72,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,47.3,66.89,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,49.51,65.47,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,23.91,62.1,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,43.17,59.52,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.6,55.48,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,18.27,54.85,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,37.27,53.37,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,31.49,51.47,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,18.83,46.75,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.91,47.81,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,34.33,44.3,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,45.81,61.09,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,49.42,61.85,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.93,61.49,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,28.56,57.78,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,43.41,59.43,Price Drop >10%
13,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,42.96,62.72,Price Drop >10%
14,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.03,35.75,Price Drop >10%
14,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,22.1,33.8,Price Drop >10%
14,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,35.56,48.51,Price Drop >10%
14,19,"18    Mushrooms
Name: name, dtype: object",YYYY-00-DD 00:00:SS,30.46,52.47,Price Drop >10%
